PA_ID,PA_DC,PA_CPX,PA_CTF,PA_TOTAL,PA_IDADEMX,PA_IDADEMN,PA_SEXO
020203044,PESQUISA DE ANTICORPOS ANTIEQUINOCOCOS,2,06,9.25,130.0,0.0,A
020203045,PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),2,06,10.0,130.0,0.0,A
020203046,PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,2,06,9.7,130.0,10.0,A
020203047,PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),2,06,2.83,130.0,0.0,A
020203048,PESQUISA DE ANTICORPOS ANTIFIGADO,2,06,10.0,130.0,0.0,A
020203050,PESQUISA DE ANTICORPOS ANTIGLOMERULO,2,06,10.0,130.0,0.0,A
020203051,PESQUISA DE ANTICORPOS ANTIILHOTA DE LANGERHANS,2,06,10.0,130.0,0.0,A
020203052,PESQUISA DE ANTICORPOS ANTIINSULINA,2,06,17.16,130.0,0.0,A
020203053,PESQUISA DE ANTICORPOS ANTILEPTOSPIRAS,2,06,4.1,130.0,0.0,A
020203054,PESQUISA DE ANTICORPOS ANTILISTERIA,2,06,5.5,130.0,0.0,A
020203055,PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,2,06,17.16,130.0,0.0,A
020203056,PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,2,06,17.16,130.0,0.0,A
020203057,PESQUISA DE ANTICORPOS ANTIMUSCULO ESTRIADO,2,06,17.16,130.0,0.0,A
020203058,PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,2,06,17.16,130.0,0.0,A
020203059,PESQUISA DE ANTICORPOS ANTINUCLEO,2,06,17.16,130.0,0.0,A
020203060,PESQUISA DE ANTICORPOS ANTIPARIETAIS,2,06,17.16,130.0,0.0,A
020203061,PESQUISA DE ANTICORPOS ANTIPLASMODIOS,2,06,10.0,130.0,0.0,A
020203062,PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,2,06,17.16,130.0,0.0,A
020203063,PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRU,2,06,18.55,130.0,0.0,A
020203064,PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATIT,2,06,18.55,130.0,0.0,A
020203065,PESQUISA DE ANTICORPOS CONTRA HISTOPLASMA,2,06,7.78,130.0,0.0,A
020203066,PESQUISA DE ANTICORPOS CONTRA O SPOROTRIX SCHENKII,2,06,9.71,130.0,0.0,A
020203067,PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HC,2,06,18.55,130.0,0.0,A
020203068,PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HD,2,06,18.55,130.0,0.0,A
020203069,PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,2,06,9.25,130.0,0.0,A
020203070,PESQUISA DE ANTICORPOS CONTRA PARACOCCIDIOIDES BRASILIENSIS,2,06,4.1,130.0,0.0,A
020203071,PESQUISA DE ANTICORPOS E/OU ANTIGENO DO VIRUS SINCICIAL RESP,2,06,18.55,130.0,0.0,A
020203072,PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,2,06,17.16,130.0,0.0,A
020203073,PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BAR,2,06,2.83,130.0,0.0,A
020203074,PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,2,06,11.0,130.0,0.0,A
020203075,PESQUISA DE ANTICORPOS IGG ANTILEISHMANIAS,2,06,9.25,130.0,0.0,A
020203076,PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,2,06,16.97,130.0,0.0,A
020203077,PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,2,06,9.25,130.0,0.0,A
020203078,PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO,2,06,18.55,130.0,0.0,A
020203079,PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,2,06,30.0,130.0,0.0,A
020203080,PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (ANT,2,06,18.55,130.0,0.0,A
020203081,PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,2,06,17.16,130.0,0.0,A
020203082,PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES,2,06,17.16,130.0,0.0,A
020203083,PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,2,06,17.16,130.0,0.0,A
020203084,PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,2,06,17.16,130.0,0.0,A
020203085,PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,2,06,11.61,130.0,0.0,A
020203086,PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS,2,06,10.0,130.0,0.0,A
020203087,PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,2,06,18.55,130.0,0.0,A
020203088,PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,2,06,9.25,130.0,0.0,A
020203089,PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS,2,06,18.55,130.0,0.0,A
020203090,PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,2,06,20.0,130.0,0.0,A
020203091,PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (ANT,2,06,18.55,130.0,0.0,A
020203092,PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,2,06,17.16,130.0,0.0,A
020203093,PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES,2,06,17.16,130.0,0.0,A
020203094,PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,2,06,17.16,130.0,0.0,A
020203095,PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,2,06,17.16,130.0,0.0,A
020203096,PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),2,06,13.35,130.0,0.0,A
020203097,PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (H,2,06,18.55,130.0,0.0,A
020203098,PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),2,06,18.55,130.0,0.0,A
020203099,DETECCAO DE CLAMiDIA E GONOCOCO POR BIOLOGIA MOLECULAR,2,06,60.0,130.0,0.0,A
020203100,PESQUISA DE CRIOGLOBULINAS,2,06,2.83,130.0,0.0,A
020203101,PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),2,06,4.1,130.0,0.0,A
020203103,PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,2,06,9.25,130.0,0.0,A
020203104,PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),2,06,10.0,130.0,0.0,A
020203105,PROVAS DE PRAUSNITZ-KUSTNER (PK),2,06,1.77,130.0,0.0,A
020203106,PROVAS IMUNO-ALERGICAS BACTERIANAS,2,06,1.77,130.0,0.0,A
020203107,QUANTIFICACAO DE RNA DO HIV-1,2,06,18.0,130.0,0.0,A
020203108,QUANTIFICACAO DE RNA DO ViRUS DA HEPATITE C,2,06,168.48,130.0,0.0,A
020203109,TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,2,06,4.1,130.0,0.0,A
020203110,REACAO DE MONTENEGRO ID,2,06,2.83,130.0,0.0,A
020203111,TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,2,06,2.83,130.0,0.0,A
020203114,TESTES ALERGICOS DE CONTATO,2,06,1.77,130.0,0.0,A
020203115,TESTES CUTANEOS DE LEITURA IMEDIATA,2,06,1.77,130.0,0.0,A
020203117,TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,2,06,2.83,60.0,8.0,A
020203118,DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUM,2,06,18.55,130.0,0.0,A
020203119,DOSAGEM DA FRACAO C1Q DO COMPLEMENTO,2,06,17.16,130.0,0.0,A
020203120,DOSAGEM DE TROPONINA,2,06,9.0,130.0,0.0,A
020203121,DOSAGEM DO ANTiGENO CA 125,2,06,13.35,130.0,19.0,A
020203122,EXAME LABORATORIAL PARA DOENCA DE GAUCHER I,2,06,80.0,130.0,0.0,A
020203123,EXAME LABORATORIAL PARA DOENCA DE GAUCHER II,2,06,120.0,130.0,0.0,A
020203124,GENOTIPAGEM DO HIV,3,07,0.0,130.0,0.0,A
020203125,DETECCAO DE DNA PROVIRAL DO HTLV-1 E DO HTLV-2,2,06,65.0,130.0,0.0,A
020203126,TESTE CONFIRMATORIO COM PESQUISA DE ANTICORPOS ANTI-HTLV-1 +,2,06,85.0,130.0,1.0,A
020203127,DOSAGEM DE ADENOSINA-DESAMINASE (ADA),2,06,13.06,130.0,0.0,A
020203128,ANTIBETA 2 GLICOPROTEINA I -IGG,2,04,125.0,60.0,9.0,A
020203129,DOSAGEM DE ANTI-BETA-2-GLICOPROTEiNA I - IGM,2,04,125.0,60.0,9.0,A
020203130,DIAGNOSTICO E REAVALIACAO DE HEMOGLOBINURIA PAROXISTICA NOTU,2,04,80.0,130.0,0.0,A
020203131,DOSAGEM DE ANTICORPO ANTI-ACHR,2,04,86.2,130.0,0.0,A
020203132,DOSAGEM DE SIROLIMO,2,04,52.33,130.0,18.0,A
020203136,TESTE DE LIBERACAO DE INTERFERON-GAMA PARA ILTB (IGRA),2,07,0.0,130.0,2.0,A
020204001,DOSAGEM DE ESTERCOBILINOGENIO FECAL,2,06,1.65,130.0,0.0,A
020204002,DOSAGEM DE GORDURA FECAL,2,06,3.04,130.0,0.0,A
020204003,EXAME COPROLOGICO FUNCIONAL,2,06,3.04,130.0,0.0,A
020204004,IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,2,06,1.65,130.0,0.0,A
020204005,PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),2,06,1.65,130.0,0.0,A
020204006,PESQUISA DE EOSINOFILOS,2,06,1.65,130.0,0.0,A
020204007,PESQUISA DE GORDURA FECAL,2,06,1.65,130.0,0.0,A
020204008,PESQUISA DE LARVAS NAS FEZES,2,06,1.65,130.0,0.0,A
020204009,PESQUISA DE LEUCOCITOS NAS FEZES,2,06,1.65,130.0,0.0,A
020204010,PESQUISA DE LEVEDURAS NAS FEZES,2,06,1.65,130.0,0.0,A
020204011,PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA),2,06,1.65,130.0,0.0,A
020204012,PESQUISA DE OVOS E CISTOS DE PARASITAS,2,06,1.65,130.0,0.0,A
020204013,PESQUISA DE ROTAVIRUS NAS FEZES,2,06,10.25,130.0,0.0,A
020204014,PESQUISA DE SANGUE OCULTO NAS FEZES,2,06,1.65,130.0,0.0,A
020204015,PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,2,06,1.65,130.0,0.0,A
020204016,PESQUISA DE TRIPSINA NAS FEZES,2,06,1.65,130.0,0.0,A
020204017,PESQUISA DE TROFOZOITAS NAS FEZES,2,06,1.65,130.0,0.0,A
020204018,TESTE DE ELASTASE PANCREATICA FECAL,2,04,124.0,130.0,0.0,A
020205001,"ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URIN",2,06,3.7,130.0,0.0,A
020205002,CLEARANCE DE CREATININA,2,06,3.51,130.0,0.0,A
020205003,CLEARANCE DE FOSFATO,2,06,3.51,130.0,0.0,A
020205004,CLEARANCE DE UREIA,2,06,3.51,130.0,0.0,A
020205005,CONTAGEM DE ADDIS,2,06,2.04,130.0,0.0,A
020205006,DETERMINACAO DE OSMOLALIDADE,2,06,3.7,130.0,0.0,A
020205007,IDENTIFICACAO DE GLICiDIOS URINARIOS POR CROMATOGRAFIA (CAMA,2,06,3.7,130.0,0.0,A
020205008,DOSAGEM DE CITRATO,2,06,2.01,130.0,0.0,A
020205009,DOSAGEM DE MICROALBUMINA NA URINA,2,06,8.12,130.0,0.0,A
020205010,DOSAGEM DE OXALATO,2,06,3.68,130.0,0.0,A
020205011,DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),2,06,2.04,130.0,0.0,A
020205012,DOSAGEM E/OU FRACIONAMENTO DE ACIDOS ORGANICOS,2,06,3.04,130.0,0.0,A
020205013,EXAME QUALITATIVO DE CALCULOS URINARIOS,2,06,3.7,130.0,0.0,A
020205014,PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA),2,06,3.7,130.0,0.0,A
020205015,PESQUISA DE ALCAPTONA NA URINA,2,06,2.04,130.0,0.0,A
020205016,PESQUISA DE AMINOACIDOS NA URINA,2,06,3.7,130.0,0.0,A
020205017,PESQUISA DE BETA-MERCAPTO-LACTATO-DISSULFIDURIA,2,06,2.04,130.0,0.0,A
020205018,PESQUISA DE CADEIAS LEVES KAPPA E LAMBDA,2,06,2.4,130.0,0.0,A
020205019,PESQUISA DE CISTINA NA URINA,2,06,2.04,130.0,0.0,A
020205020,PESQUISA DE COPROPORFIRINA NA URINA,2,06,2.04,130.0,0.0,A
020205021,PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,2,06,3.7,130.0,0.0,A
020205022,PESQUISA DE FENIL-CETONA NA URINA,2,06,2.04,130.0,0.0,A
020205023,PESQUISA DE FRUTOSE NA URINA,2,06,2.04,130.0,0.0,A
020205024,PESQUISA DE GALACTOSE NA URINA,2,06,3.36,130.0,0.0,A
020205025,PESQUISA DE GONADOTROFINA CORIONICA,1,01,0.0,130.0,0.0,A
020205026,PESQUISA DE HOMOCISTINA NA URINA,2,06,2.04,130.0,0.0,A
020205027,PESQUISA DE LACTOSE NA URINA,2,06,2.04,130.0,0.0,A
020205028,PESQUISA DE MUCOPOLISSACARIDEOS NA URINA,2,06,3.7,130.0,0.0,A
020205029,PESQUISA DE PORFOBILINOGENIO NA URINA,2,06,2.04,130.0,0.0,A
020205030,PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),2,06,4.44,130.0,0.0,A
020205031,PESQUISA DE TIROSINA NA URINA,2,06,2.04,130.0,0.0,A
020205032,PROVA DE DILUICAO (URINA),2,06,2.04,130.0,0.0,A
020206001,DETERMINACAO DE iNDICE DE TIROXINA LIVRE,2,06,12.54,130.0,0.0,A
020206002,DETERMINACAO DE RETENCAO DE T3,2,06,12.54,130.0,0.0,A
020206003,DETERMINACAO DE T3 REVERSO,2,06,14.69,130.0,0.0,A
020206004,DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,2,06,10.2,130.0,0.0,A
020206005,DOSAGEM DE 17-CETOSTEROIDES TOTAIS,2,06,6.72,130.0,0.0,A
020206006,DOSAGEM DE 17-HIDROXICORTICOSTEROIDES,2,06,6.72,130.0,0.0,A
020206007,DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),2,06,6.72,130.0,0.0,A
020206008,DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),2,06,14.12,130.0,0.0,A
020206009,DOSAGEM DE ALDOSTERONA,2,06,11.89,130.0,0.0,A
020206010,DOSAGEM DE AMP CICLICO,2,06,12.01,130.0,0.0,A
020206011,DOSAGEM DE ANDROSTENEDIONA,2,06,11.53,130.0,0.0,A
020206012,DOSAGEM DE CALCITONINA,2,06,14.38,130.0,0.0,A
020206013,DOSAGEM DE CORTISOL,2,06,9.86,130.0,0.0,A
020206014,DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),2,06,11.25,130.0,0.0,A
020206015,DOSAGEM DE DIHIDROTESTOTERONA (DHT),2,06,11.71,130.0,0.0,A
020206016,DOSAGEM DE ESTRADIOL,2,06,10.15,130.0,0.0,A
020206017,DOSAGEM DE ESTRIOL,2,06,11.55,130.0,0.0,A
020206018,DOSAGEM DE ESTRONA,2,06,11.12,130.0,0.0,A
020206019,DOSAGEM DE GASTRINA,2,06,14.15,130.0,0.0,A
020206020,DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA,2,06,15.35,130.0,0.0,A
020206021,"DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",2,06,7.85,130.0,0.0,A
020206022,DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),2,06,10.21,130.0,0.0,A
020206023,DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),2,06,7.89,130.0,0.0,A
020206024,DOSAGEM DE HORMONIO LUTEINIZANTE (LH),2,06,8.97,130.0,0.0,A
020206025,DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),2,06,8.96,130.0,0.0,A
020206026,DOSAGEM DE INSULINA,2,06,10.17,130.0,0.0,A
020206027,DOSAGEM DE PARATORMONIO,2,06,43.13,130.0,0.0,A
020206028,DOSAGEM DE PEPTIDEO C,2,06,15.35,130.0,0.0,A
020206029,DOSAGEM DE PROGESTERONA,2,06,10.22,130.0,0.0,A
020206030,DOSAGEM DE PROLACTINA,2,06,10.15,130.0,0.0,A
020206031,DOSAGEM DE RENINA,2,06,13.19,130.0,0.0,A
020206032,DOSAGEM DE SOMATOMEDINA C (IGF1),2,06,15.35,130.0,0.0,A
020206033,DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),2,06,13.11,130.0,0.0,A
020206034,DOSAGEM DE TESTOSTERONA,2,06,10.43,130.0,0.0,A
020206035,DOSAGEM DE TESTOSTERONA LIVRE,2,06,13.11,130.0,0.0,A
020206036,DOSAGEM DE TIREOGLOBULINA,2,06,15.35,130.0,0.0,A
020206037,DOSAGEM DE TIROXINA (T4),2,06,8.76,130.0,0.0,A
020206038,DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),2,06,11.6,130.0,0.0,A
020206039,DOSAGEM DE TRIIODOTIRONINA (T3),2,06,8.71,130.0,0.0,A
020206040,TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,2,06,12.01,130.0,0.0,A
020206041,TESTE DE ESTIMULO DA PROLACTINA APOS CLORPROMAZINA,2,06,12.01,130.0,0.0,A
020206042,TESTE DE ESTIMULO COM GNRH OU COM AGONISTA GNRH,2,06,12.01,130.0,0.0,A
020206043,TESTE DE ESTIMULO DO HGH APOS GLUCAGON,2,06,12.01,130.0,0.0,A
020206044,TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,2,06,12.01,130.0,0.0,A
020206045,TESTE DE SUPRESSAO DO HGH APOS GLICOSE,2,06,12.01,130.0,0.0,A
020206046,TESTE P/ INVESTIGACAO DO DIABETES INSIPIDUS,2,06,8.43,130.0,0.0,A
020206047,PESQUISA DE MACROPROLACTINA,2,06,12.15,130.0,0.0,A
020207001,DOSAGEM DE ACIDO DELTA-AMINOLEVULINICO,2,06,2.06,130.0,0.0,A
020207002,DOSAGEM DE ACIDO HIPURICO,2,06,2.23,130.0,0.0,A
020207003,DOSAGEM DE ACIDO MANDELICO,2,06,3.68,130.0,0.0,A
020207004,DOSAGEM DE ACIDO METIL-HIPURICO,2,06,2.04,130.0,0.0,A
020207005,DOSAGEM DE ACIDO VALPROICO,2,06,15.65,130.0,0.0,A
020207006,DOSAGEM DE ALA-DESIDRATASE,2,06,3.51,130.0,0.0,A
020207007,DOSAGEM DE ALCOOL ETILICO,2,06,2.01,130.0,0.0,A
020207008,DOSAGEM DE ALUMINIO,2,06,27.5,130.0,0.0,A
020207009,DOSAGEM DE AMINOGLICOSIDEOS,2,06,10.0,130.0,0.0,A
020207010,DOSAGEM DE ANFETAMINAS,2,06,10.0,130.0,0.0,A
020207011,DOSAGEM DE ANTIDEPRESSIVOS TRICICLICOS,2,06,10.0,130.0,0.0,A
020207012,DOSAGEM DE BARBITURATOS,2,06,13.13,130.0,0.0,A
020207013,DOSAGEM DE BENZODIAZEPINICOS,2,06,13.48,130.0,0.0,A
020207014,DOSAGEM DE CADMIO,2,06,6.55,130.0,0.0,A
020207015,DOSAGEM DE CARBAMAZEPINA,2,06,17.53,130.0,0.0,A
020207016,DOSAGEM DE CARBOXI-HEMOGLOBINA,2,06,4.11,130.0,0.0,A
020207017,DOSAGEM DE CHUMBO,2,06,8.83,130.0,0.0,A
020207018,DOSAGEM DE CICLOSPORINA,3,06,58.61,130.0,0.0,A
020207019,DOSAGEM DE COBRE,2,06,3.51,130.0,0.0,A
020207020,"DOSAGEM DE DIGITALICOS (DIGOXINA, DIGITOXINA)",2,06,8.97,130.0,0.0,A
020207021,DOSAGEM DE ETOSSUXIMIDA,2,06,15.65,130.0,0.0,A
020207022,DOSAGEM DE FENITOINA,2,06,35.22,130.0,0.0,A
020207023,DOSAGEM DE FENOL,2,06,2.05,130.0,0.0,A
020207024,DOSAGEM DE FORMALDEIDO,2,06,3.51,130.0,0.0,A
020207025,DOSAGEM DE LITIO,2,06,2.25,130.0,0.0,A
020207026,DOSAGEM DE MERCURIO,2,06,2.04,130.0,0.0,A
020207027,DOSAGEM DE META-HEMOGLOBINA,2,06,4.11,130.0,0.0,A
020207028,DOSAGEM DE METABOLITOS DA COCAINA,2,06,10.0,130.0,0.0,A
020207029,DOSAGEM DE METOTREXATO,2,06,10.0,130.0,0.0,A
020207030,DOSAGEM DE QUINIDINA,2,06,10.0,130.0,0.0,A
020207031,DOSAGEM DE SALICILATOS,2,06,2.01,130.0,0.0,A
020207032,DOSAGEM DE SULFATOS,2,06,3.51,130.0,0.0,A
020207033,DOSAGEM DE TEOFILINA,2,06,15.65,130.0,0.0,A
020207034,DOSAGEM DE TIOCIANATO,2,06,3.68,130.0,0.0,A
020207035,DOSAGEM DE ZINCO,2,06,15.65,130.0,0.0,A
020208001,ANTIBIOGRAMA,2,06,4.98,130.0,0.0,A
020208002,ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,2,06,13.33,130.0,0.0,A
020208003,TESTE DE SENSIBILIDADE EM MEIO SOLIDO PARA OS FARMACOS CONTR,2,06,13.33,130.0,0.0,A
020208004,BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),2,06,4.2,130.0,0.0,A
020208005,BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE),2,06,4.2,130.0,0.0,A
020208006,BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),2,06,4.2,130.0,0.0,A
020208007,BACTERIOSCOPIA (GRAM),2,06,2.8,130.0,0.0,A
020208008,CULTURA DE BACTERIAS P/ IDENTIFICACAO,2,06,5.62,130.0,0.0,A
020208009,CULTURA DO LEITE HUMANO (POS-PASTEURIZACAO),2,06,5.62,49.0,10.0,A
020208010,CULTURA P/ HERPESVIRUS,2,06,4.33,130.0,0.0,A
020208011,CULTURA SOLIDA PARA MICOBACTERIAS,2,06,5.63,130.0,0.0,A
020208012,CULTURA PARA BACTERIAS ANAEROBICAS,2,06,10.25,130.0,0.0,A
020208013,CULTURA PARA IDENTIFICACAO MORFOLOGICA DE FUNGOS,2,06,4.19,130.0,0.0,A
020208014,EXAME MICROBIOLOGICO A FRESCO (DIRETO),2,06,2.8,130.0,0.0,A
020208015,HEMOCULTURA,2,06,11.49,130.0,0.0,A
020208016,IDENTIFICACAO AUTOMATIZADA DE MICROORGANISMOS,2,06,5.63,130.0,0.0,A
020208017,PEQUISA DE PNEUMOCYSTI CARINI,2,06,4.33,130.0,0.0,A
020208018,PESQUISA DE BACILO DIFTERICO,2,06,2.8,130.0,0.0,A
020208019,PESQUISA DE ESTREPTOCOCOS BETA-HEMOLITICOS DO GRUPO A,2,06,4.33,130.0,0.0,A
020208020,PESQUISA DE HAEMOPHILUS DUCREY,2,06,2.8,130.0,0.0,A
020208021,PESQUISA DE HELICOBACTER PYLORI,2,06,4.33,130.0,0.0,A
020208022,PESQUISA DE LEPTOSPIRAS,2,06,2.8,130.0,0.0,A
020208023,EXAMES DIRETOS PARA PESQUISA DE TREPONEMA PALLIDUM,2,06,5.04,130.0,0.0,A
020208024,PROVA CONFIRMATORIA DA PRESENCA DE MICRO-ORGANISMOS COLIFORM,2,06,5.62,999.0,999.0,A
020208025,EXAME MICOLOGICO DIRETO,2,06,0.0,130.0,0.0,A
020209001,ACIDO URICO LIQUIDO NO SINOVIAL E DERRAMES,2,06,1.89,130.0,0.0,A
020209002,ADENOGRAMA,2,06,5.79,130.0,0.0,A
020209003,CITOLOGIA P/ CLAMIDIA,2,06,4.33,130.0,0.0,A
020209004,CITOLOGIA P/ HERPESVIRUS,2,06,4.33,130.0,0.0,A
020209005,CONTAGEM ESPECIFICA DE CELULAS NO LIQUOR,2,06,1.89,130.0,0.0,A
020209006,CONTAGEM GLOBAL DE CELULAS NO LIQUOR,2,06,1.89,130.0,0.0,A
020209007,DETERMINACAO DE FOSFOLIPIDIOS RELACAO LECITINA - ESFINGOMIEL,2,06,6.56,130.0,0.0,A
020209008,DOSAGEM DE CREATININA NO LIQUIDO AMNIOTICO,2,06,1.89,49.0,10.0,A
020209009,DOSAGEM DE FOSFATASE ALCALINA NO ESPERMA,2,06,2.01,130.0,10.0,A
020209010,DOSAGEM DE FRUTOSE,2,06,2.01,130.0,0.0,A
020209011,DOSAGEM DE FRUTOSE NO ESPERMA,2,06,2.01,130.0,10.0,A
020209012,DOSAGEM DE GLICOSE NO LIQUIDO SINOVIAL E DERRAMES,2,06,1.89,130.0,0.0,A
020209013,DOSAGEM DE PROTEINAS NO LIQUIDO SINOVIAL E DERRAMES,2,06,1.89,130.0,0.0,A
020209015,ELETROFORESE DE PROTEINAS C/ CONCENTRACAO NO LIQUOR,2,06,5.23,130.0,0.0,A
020209016,ESPECTROFOTOMETRIA NO LIQUIDO AMNIOTICO,2,06,6.56,49.0,10.0,A
020209017,ESPLENOGRAMA,2,06,5.79,130.0,0.0,A
020209018,EXAME DE CARACTERES FISICOS CONTAGEM GLOBAL E ESPECIFICA DE,2,06,1.89,130.0,0.0,A
020209019,MIELOGRAMA,2,06,5.79,130.0,0.0,A
020209021,PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES ( ELISA ),2,06,9.7,130.0,10.0,A
020209022,DOSAGEM DE FOSFATASE ACIDA NO ESPERMA,2,06,2.01,130.0,10.0,M
020209023,PESQUISA DE CARACTERES FISICOS NO LIQUOR,2,06,1.89,130.0,0.0,A
020209024,PESQUISA DE CELULAS ORANGIOFILAS,2,06,1.89,130.0,0.0,A
020209025,PESQUISA DE CRISTAIS C/ LUZ POLARIZADA,2,06,1.89,130.0,0.0,A
020209026,PESQUISA DE ESPERMATOZOIDES (APOS VASECTOMIA),2,06,4.8,130.0,0.0,A
020209027,PESQUISA DE RAGOCITOS NO LIQUIDO SINOVIAL E DERRAMES,2,06,1.89,130.0,0.0,A
020209028,PROVA DE PROGRESSAO ESPERMATICA (CADA),2,06,9.7,130.0,10.0,A
020209029,"PROVA DO LATEX P/ HAEMOPHILLUS INFLUENZAE, STREPTOCOCCUS PNE",2,06,1.89,130.0,0.0,A
020209030,PROVA DO LATEX P/ PESQUISA DO FATOR REUMATOIDE,2,06,1.89,130.0,0.0,A
020209031,REACAO DE PANDY,2,06,1.89,130.0,0.0,A
020209032,REACAO DE RIVALTA NO LIQUIDO SINOVIAL E DERRAMES,2,06,1.89,130.0,0.0,A
020209033,TESTE DE CLEMENTS,2,06,1.89,130.0,0.0,A
020209034,TESTE DE GASTROACIDOGRAMA - SECRECAO BASAL POR 60 EM 4 AMOST,2,06,4.69,130.0,0.0,A
020209035,TESTE DE HOLLANDER NO SUCO GASTRICO,2,06,4.69,130.0,0.0,A
020209036,TESTE MOLECULAR PARA A DETECCAO DO COMPLEXO MYCOBACTERIUM TU,2,07,0.0,130.0,0.0,A
